device_id,device_type,firmware_version,connection_type,packet_count,avg_packet_size,bandwidth_usage_mb,failed_connection_attempts,unusual_port_access,protocol_type,login_attempts,encryption_used,anomaly_score,geo_location,traffic_spike_ratio,intrusion_label
D4758,Router,v3.0,5G,22036,969,530.97,13,0,TCP,26,1,0.884,South America,3.78,0
D4759,Camera,v3.0,5G,18381,1181,381.64,15,0,MQTT,9,1,0.951,North America,4.28,0
D4760,Router,v1.0,WiFi,2292,1220,2539.77,13,0,MQTT,1,1,0.048,Asia,1.4,0
D4761,Smart Plug,v3.0,Ethernet,45132,235,4424.66,3,1,TCP,14,1,0.815,Africa,1.51,0
D4762,Smart Plug,v3.0,5G,33959,689,221.37,1,0,HTTP,13,1,0.891,North America,0.52,0
D4763,Router,v1.1,Ethernet,49951,1096,1069.48,15,0,TCP,1,1,0.477,South America,4.28,0
D4764,Router,v2.0,Ethernet,42961,745,3469.35,7,0,MQTT,6,1,0.891,Africa,4.04,0
D4765,Smart Plug,v1.1,WiFi,35046,1408,4131.06,0,0,UDP,22,0,0.101,North America,2.13,0
D4766,Sensor,v2.0,Ethernet,49984,1185,4038.92,17,0,MQTT,21,0,0.06,Africa,1.89,0
D4767,Smart Plug,v3.0,Ethernet,46460,1256,3927.49,8,0,HTTP,25,1,0.292,Europe,2.14,1
D4768,Smart Plug,v2.0,Ethernet,32409,374,657.7,11,0,TCP,11,1,0.026,Africa,2.1,0
D4769,Router,v3.0,5G,41572,977,1992.22,4,0,MQTT,4,1,0.684,Europe,2.15,0
D4770,Smart Plug,v3.0,WiFi,35555,1430,4923.88,2,1,MQTT,5,1,0.927,Africa,0.73,1
D4771,Router,v1.1,WiFi,28772,493,4944.55,7,1,UDP,15,1,0.295,Africa,0.07,0
D4772,Router,v1.1,Ethernet,3856,921,3016.11,15,1,HTTP,11,0,0.66,Africa,3.81,0
D4773,Camera,v2.1,Ethernet,38929,348,3549.24,17,0,MQTT,8,1,0.468,Europe,1.72,0
D4774,Smart Plug,v1.0,5G,41491,1347,4756.91,11,1,MQTT,19,1,0.255,North America,2.45,0
D4775,Sensor,v2.1,WiFi,23018,558,2255.14,11,0,TCP,11,0,0.919,South America,1.54,0
D4776,Camera,v2.1,5G,4594,418,692.97,3,1,HTTP,9,1,0.958,Africa,1.91,0
D4777,Router,v2.0,WiFi,34147,277,3348.05,9,1,UDP,16,1,0.135,South America,0.37,1
D4778,Router,v3.0,5G,6638,880,4800.91,8,1,MQTT,24,1,0.767,South America,1.85,0
D4779,Sensor,v3.0,Ethernet,2321,263,3489.06,3,0,HTTP,23,1,0.189,Africa,2.32,0
D4780,Router,v3.0,5G,5264,1323,4018.57,0,0,HTTP,10,1,0.488,Europe,4.16,0
D4781,Smart Plug,v1.0,Ethernet,33722,916,2119.52,4,0,HTTP,17,1,0.361,Asia,1.61,0
D4782,Camera,v2.0,WiFi,36080,199,491.35,2,0,HTTP,3,1,0.244,Asia,0.44,0
D4783,Router,v2.0,WiFi,19252,1011,852.72,10,0,MQTT,2,1,0.676,Asia,3.8,0
D4784,Router,v3.0,Ethernet,14485,691,4913.45,12,0,HTTP,18,1,0.855,Africa,1.88,0
D4785,Sensor,v2.1,WiFi,23712,980,2470.99,10,0,TCP,5,1,0.781,South America,4.58,0
D4786,Smart Plug,v1.0,5G,12630,1428,69.98,5,0,TCP,22,1,0.722,Asia,4.8,0
D4787,Router,v2.1,Ethernet,3440,405,4777.28,3,0,UDP,7,1,0.066,Africa,4.36,0
D4788,Sensor,v1.1,WiFi,23224,451,2493.92,6,0,UDP,6,1,0.097,Africa,1.13,1
D4789,Router,v2.0,5G,42679,67,4182.98,2,0,HTTP,14,1,0.465,Africa,1.27,0
D4790,Sensor,v2.0,5G,33143,740,2746.81,9,1,UDP,11,0,0.556,Europe,3.97,0
D4791,Sensor,v2.1,WiFi,12395,462,517.49,4,0,HTTP,14,1,0.723,North America,2.23,0
D4792,Smart Plug,v1.0,WiFi,20347,474,3081.69,18,0,TCP,8,1,0.356,Europe,1.49,0
D4793,Router,v2.0,5G,814,276,4987.03,17,0,TCP,1,1,0.023,South America,1.47,0
D4794,Smart Plug,v2.1,Ethernet,38922,623,183.34,16,0,TCP,25,0,0.036,Africa,2.89,0
D4795,Sensor,v1.0,WiFi,909,621,4210.55,0,0,TCP,19,0,0.855,Europe,4.48,0
D4796,Camera,v2.1,WiFi,30244,621,1185.05,4,0,UDP,14,1,0.129,Asia,3.09,0
D4797,Router,v1.0,Ethernet,46083,1135,1975.39,16,0,UDP,17,1,0.937,North America,3.1,0
D4798,Camera,v3.0,Ethernet,20462,1274,1869.82,8,0,HTTP,12,1,0.333,Africa,3.73,0
D4799,Router,v1.0,WiFi,41921,565,4495.0,10,1,UDP,15,1,0.584,Europe,3.8,0
D4800,Smart Plug,v1.1,Ethernet,136,707,2527.39,6,0,TCP,14,0,0.169,Asia,4.55,0
D4801,Smart Plug,v3.0,5G,32502,594,2241.4,6,0,TCP,10,1,0.454,Asia,0.81,0
D4802,Smart Plug,v2.1,5G,24598,1016,4091.95,1,0,HTTP,2,1,0.876,Europe,4.92,0
D4803,Smart Plug,v3.0,5G,28487,850,254.05,13,0,TCP,28,0,0.984,Europe,1.64,1
D4804,Smart Plug,v3.0,WiFi,10373,538,441.42,15,1,TCP,9,1,0.767,South America,1.41,0
D4805,Camera,v2.1,Ethernet,25130,105,118.23,4,1,HTTP,16,1,0.765,Africa,2.55,0
D4806,Smart Plug,v2.1,5G,45367,667,3443.03,17,0,HTTP,29,1,0.885,Asia,1.32,0
D4807,Sensor,v1.1,Ethernet,11503,1348,2632.82,3,0,MQTT,7,1,0.245,South America,1.16,0
D4808,Sensor,v2.1,5G,15137,111,4381.35,11,0,UDP,4,0,0.736,Asia,4.83,0
D4809,Camera,v2.0,Ethernet,19139,791,2497.68,18,0,UDP,20,1,0.558,Europe,0.52,0
D4810,Router,v2.0,5G,14117,284,1116.88,12,0,HTTP,7,1,0.262,Asia,4.95,0
D4811,Sensor,v1.1,5G,17465,1003,4027.69,5,0,MQTT,14,1,0.055,Asia,3.11,1
D4812,Router,v1.0,5G,47564,406,1478.68,10,0,UDP,10,1,0.201,Africa,4.79,1
D4813,Camera,v1.0,5G,39315,1325,4679.09,14,0,TCP,8,1,0.65,Europe,4.49,0
D4814,Router,v2.0,5G,12683,218,1259.62,16,0,HTTP,24,1,0.57,Asia,3.24,0
D4815,Router,v2.1,5G,33019,1001,846.93,1,0,HTTP,25,1,0.069,North America,2.95,0
D4816,Router,v1.1,5G,47125,904,2471.69,12,0,UDP,24,0,0.562,South America,4.96,0
D4817,Router,v1.0,5G,44354,1143,262.07,0,0,TCP,1,1,0.391,Asia,2.58,1
D4818,Camera,v1.0,5G,46375,450,191.69,3,0,TCP,6,1,0.015,Asia,0.89,1
D4819,Sensor,v3.0,Ethernet,9614,957,2485.11,14,0,HTTP,15,1,0.909,South America,4.96,0
D4820,Smart Plug,v2.0,Ethernet,38516,1402,1083.38,15,0,HTTP,6,1,0.258,Asia,1.62,0
D4821,Router,v2.1,WiFi,1611,101,56.67,10,0,TCP,3,1,0.553,Europe,0.44,0
D4822,Sensor,v1.1,5G,18742,1428,1487.32,2,1,HTTP,4,1,0.589,Asia,3.58,0
D4823,Sensor,v1.0,Ethernet,16715,914,2392.06,11,0,MQTT,13,1,0.499,Europe,2.23,0
D4824,Camera,v3.0,Ethernet,31689,792,1977.5,11,0,UDP,21,0,0.24,Europe,1.94,0
D4825,Sensor,v2.0,Ethernet,24325,294,685.99,10,0,TCP,6,1,0.407,Europe,3.16,0
D4826,Camera,v2.0,Ethernet,20946,515,2902.58,15,0,UDP,12,0,0.29,South America,0.26,0
D4827,Router,v1.1,Ethernet,29252,1429,3554.56,12,0,MQTT,17,1,0.434,Europe,3.49,1
D4828,Router,v1.0,Ethernet,40617,320,3380.94,11,0,HTTP,9,1,0.083,Asia,2.52,1
D4829,Smart Plug,v1.1,WiFi,671,497,1974.87,9,0,UDP,1,1,0.166,Africa,2.45,0
D4830,Smart Plug,v1.1,Ethernet,26288,272,696.6,10,0,UDP,12,1,0.138,Europe,4.5,0
D4831,Smart Plug,v3.0,WiFi,45100,1288,2502.44,17,0,HTTP,1,1,0.595,Asia,4.16,0
D4832,Sensor,v2.0,WiFi,42630,200,4453.25,4,0,UDP,28,1,0.656,Asia,2.66,0
D4833,Router,v2.1,5G,13317,628,2348.93,19,0,UDP,29,1,0.914,North America,2.89,0
D4834,Camera,v2.0,5G,42099,919,986.45,12,0,MQTT,14,1,0.262,Asia,4.03,0
D4835,Smart Plug,v2.0,5G,6709,1481,474.34,16,0,UDP,4,0,0.393,North America,2.06,1
D4836,Camera,v3.0,Ethernet,47497,784,4720.19,11,0,HTTP,21,1,0.622,Asia,3.36,0
D4837,Camera,v2.1,5G,45141,908,3717.62,16,0,HTTP,10,1,0.972,Europe,2.7,0
D4838,Smart Plug,v1.0,Ethernet,49422,99,1571.71,0,0,HTTP,5,1,0.392,North America,2.5,0
D4839,Router,v2.1,Ethernet,5251,1302,1483.81,7,0,TCP,18,1,0.29,North America,4.92,1
D4840,Smart Plug,v1.0,5G,6506,90,4477.14,15,0,MQTT,27,1,0.388,North America,0.09,0
D4841,Camera,v2.1,5G,47162,81,896.07,14,0,UDP,14,0,0.309,Europe,2.07,0
D4842,Smart Plug,v1.1,WiFi,14993,693,2679.84,18,0,UDP,3,0,0.085,Africa,4.65,0
D4843,Camera,v2.1,WiFi,33056,1224,3570.39,9,0,HTTP,6,1,0.346,Europe,4.64,0
D4844,Camera,v3.0,Ethernet,45941,642,1987.99,1,0,HTTP,22,1,0.585,Africa,3.74,0
D4845,Smart Plug,v1.0,Ethernet,7245,966,209.11,3,0,HTTP,21,1,0.183,Europe,2.96,0
D4846,Sensor,v2.0,5G,38795,1038,1146.52,3,0,HTTP,16,1,0.834,Asia,3.45,0
D4847,Smart Plug,v3.0,5G,33467,1117,4510.02,19,0,TCP,9,1,0.735,Europe,1.26,0
D4848,Sensor,v1.0,WiFi,13233,1160,2620.36,11,0,MQTT,21,1,0.559,Africa,2.44,0
D4849,Camera,v1.0,5G,12309,186,4079.05,16,0,MQTT,29,1,0.737,South America,2.68,0
D4850,Camera,v2.0,Ethernet,44392,1020,2782.87,3,0,TCP,28,1,0.317,Asia,0.32,0
D4851,Sensor,v1.1,5G,47185,1064,4718.57,7,0,UDP,16,1,0.2,North America,4.33,0
D4852,Camera,v3.0,WiFi,27065,1050,4546.58,15,0,UDP,10,0,0.842,Europe,2.28,0
D4853,Sensor,v2.0,Ethernet,9245,1315,2419.61,14,0,MQTT,20,1,0.819,Asia,4.49,0
D4854,Sensor,v2.0,WiFi,47225,401,1598.19,13,0,MQTT,21,1,0.736,Africa,1.95,0
D4855,Camera,v1.1,WiFi,42685,1054,3012.33,18,1,UDP,15,0,0.256,North America,2.04,0
D4856,Router,v3.0,Ethernet,34738,336,3377.69,10,0,TCP,6,1,0.344,Africa,1.22,0
D4857,Sensor,v2.0,WiFi,20745,965,2496.79,12,0,TCP,7,0,0.381,Asia,3.22,0
D4858,Smart Plug,v1.1,5G,18508,102,4113.19,7,0,UDP,15,1,0.184,Asia,2.74,0
D4859,Smart Plug,v3.0,5G,12621,745,924.81,8,0,TCP,15,1,0.76,Asia,4.56,0
D4860,Camera,v2.1,WiFi,21978,489,1678.72,1,0,HTTP,24,1,0.185,Asia,2.15,0
D4861,Router,v1.0,5G,38321,378,3435.02,19,0,MQTT,21,1,0.222,Africa,3.24,0
D4862,Camera,v1.1,WiFi,34695,677,1240.95,1,1,UDP,26,1,0.048,South America,3.54,0
D4863,Router,v1.0,5G,21186,818,2204.83,7,0,HTTP,22,1,0.663,Asia,1.6,0
D4864,Sensor,v2.1,WiFi,17023,220,4819.03,17,0,HTTP,3,1,0.929,North America,4.4,0
D4865,Sensor,v2.0,5G,16325,935,3133.12,6,0,TCP,25,1,0.484,Africa,1.9,0
D4866,Sensor,v2.0,Ethernet,7302,840,4745.8,10,1,TCP,6,1,0.898,Europe,3.19,0
D4867,Sensor,v3.0,Ethernet,30239,320,3614.98,19,0,MQTT,25,1,0.841,Europe,3.08,0
D4868,Smart Plug,v1.1,5G,32074,918,3626.09,0,0,MQTT,16,0,0.795,Africa,2.11,0
D4869,Smart Plug,v1.1,WiFi,27041,698,2963.37,15,1,UDP,2,1,0.168,Africa,0.92,0
D4870,Camera,v3.0,5G,37306,519,719.62,15,0,MQTT,16,0,0.377,Asia,2.96,0
D4871,Router,v1.0,WiFi,19985,110,2603.37,9,0,HTTP,10,0,0.664,Africa,1.88,0
D4872,Sensor,v2.0,5G,45007,1419,1270.8,16,0,MQTT,7,1,0.344,North America,1.9,0
D4873,Sensor,v2.0,5G,11318,73,4993.38,9,0,HTTP,18,1,0.711,Europe,2.46,0
D4874,Router,v1.1,Ethernet,45792,207,1342.14,5,0,HTTP,6,1,0.287,North America,3.39,0
D4875,Router,v1.1,WiFi,28850,1239,1161.12,13,0,UDP,17,1,0.393,North America,3.65,0
D4876,Camera,v3.0,WiFi,31712,550,3123.18,14,0,TCP,27,1,0.732,Asia,2.14,0
D4877,Router,v2.1,WiFi,6816,1223,2559.63,3,0,MQTT,27,1,0.118,Africa,0.6,0
D4878,Sensor,v1.0,WiFi,16188,1113,116.55,1,0,UDP,20,0,0.787,Europe,3.96,0
D4879,Sensor,v2.1,WiFi,31101,1094,656.37,18,0,MQTT,14,1,0.713,Europe,3.35,0
D4880,Sensor,v2.1,Ethernet,39686,654,4057.1,12,0,HTTP,18,0,0.45,Europe,4.0,0
D4881,Sensor,v1.1,5G,22684,1102,2423.62,11,0,MQTT,25,0,0.438,North America,1.58,0
D4882,Sensor,v1.1,WiFi,4386,962,738.62,12,0,TCP,2,1,0.907,Europe,4.55,1
D4883,Camera,v1.1,WiFi,4839,1487,2331.56,14,0,MQTT,29,1,0.716,Europe,1.31,0
D4884,Sensor,v2.1,5G,30258,270,1273.21,1,0,MQTT,15,0,0.62,North America,1.45,0
D4885,Camera,v1.0,Ethernet,34957,973,1125.72,7,0,HTTP,14,1,0.864,Asia,2.68,0
D4886,Sensor,v1.1,Ethernet,5705,1303,4789.05,2,0,MQTT,4,0,0.332,North America,4.99,0
D4887,Smart Plug,v2.0,Ethernet,39690,322,1816.5,0,0,TCP,13,1,0.287,North America,1.01,0
D4888,Smart Plug,v1.0,5G,3421,1416,241.69,10,0,MQTT,23,1,0.21,Asia,4.19,0
D4889,Smart Plug,v2.0,5G,44641,517,4851.93,8,0,HTTP,1,1,0.52,South America,0.01,0
D4890,Smart Plug,v1.0,Ethernet,34084,862,3976.25,16,0,UDP,26,0,0.988,South America,1.19,0
D4891,Camera,v1.1,Ethernet,37753,438,1279.52,6,0,HTTP,3,1,0.928,Africa,1.73,0
D4892,Camera,v3.0,5G,12270,527,2050.37,3,0,HTTP,19,1,0.455,Africa,3.24,0
D4893,Router,v1.1,Ethernet,9033,138,4312.82,12,1,HTTP,12,1,0.111,North America,0.57,0
D4894,Sensor,v2.1,WiFi,22792,305,1793.49,4,0,UDP,15,1,0.875,Africa,0.64,0
D4895,Smart Plug,v2.1,5G,31574,1104,2841.35,11,0,TCP,29,1,0.923,South America,0.73,0
D4896,Camera,v1.0,Ethernet,10006,1346,2678.94,19,0,HTTP,11,1,0.171,Africa,3.31,0
D4897,Sensor,v2.1,WiFi,45104,186,2012.46,4,0,HTTP,26,0,0.883,South America,0.57,0
D4898,Sensor,v1.1,5G,23914,1398,3201.11,10,0,TCP,4,1,0.446,South America,1.99,0
D4899,Camera,v2.0,5G,35665,174,2371.72,1,1,TCP,21,1,0.012,North America,0.78,1
D4900,Smart Plug,v1.1,WiFi,918,1343,115.94,3,0,MQTT,24,1,0.943,Africa,1.91,0
D4901,Router,v1.0,5G,8534,297,4073.77,9,1,TCP,20,1,0.043,Africa,3.57,0
D4902,Sensor,v2.1,Ethernet,30671,1031,574.65,6,0,UDP,11,1,0.035,Asia,1.39,0
D4903,Router,v2.0,5G,40794,560,2325.81,11,0,HTTP,25,1,0.963,Asia,3.09,0
D4904,Smart Plug,v3.0,Ethernet,28990,1127,2903.7,7,0,HTTP,7,1,0.215,South America,1.24,0
D4905,Smart Plug,v2.0,WiFi,45585,1209,3530.48,15,0,UDP,4,0,0.556,North America,3.69,0
D4906,Router,v2.0,WiFi,12169,790,2059.87,1,0,MQTT,2,0,0.943,Europe,3.89,0
D4907,Smart Plug,v1.1,5G,32880,155,3680.39,2,0,HTTP,21,1,0.94,Africa,1.55,0
D4908,Sensor,v3.0,WiFi,38762,1448,665.44,16,0,HTTP,12,1,0.174,Africa,0.12,0
D4909,Router,v1.0,WiFi,23534,1210,3270.69,14,0,MQTT,3,1,0.514,South America,0.65,1
D4910,Smart Plug,v1.0,5G,7492,400,4133.43,17,0,MQTT,20,0,0.007,South America,2.45,0
D4911,Router,v2.0,Ethernet,16202,576,4448.33,9,0,MQTT,7,1,0.09,Africa,1.91,0
D4912,Sensor,v2.0,5G,33557,666,2902.04,1,0,UDP,26,0,0.948,South America,1.73,0
D4913,Smart Plug,v2.1,5G,22362,491,1571.35,16,0,UDP,26,1,0.415,North America,2.9,0
D4914,Sensor,v3.0,Ethernet,12032,70,825.15,15,0,TCP,3,1,0.15,Africa,0.81,0
D4915,Smart Plug,v2.0,Ethernet,11866,183,1734.34,6,0,MQTT,6,1,0.631,Africa,2.28,1
D4916,Camera,v2.1,Ethernet,22811,450,2704.47,18,0,UDP,2,1,0.173,Asia,1.02,0
D4917,Smart Plug,v3.0,5G,13392,1437,989.69,15,0,UDP,3,1,0.98,South America,4.91,1
D4918,Router,v1.0,Ethernet,20787,704,4763.05,0,0,TCP,23,1,0.671,Asia,0.24,0
D4919,Smart Plug,v2.1,WiFi,47731,1185,4486.71,3,1,UDP,7,0,0.369,South America,0.08,0
D4920,Sensor,v3.0,Ethernet,25999,1130,174.46,12,1,HTTP,12,1,0.381,Europe,2.82,0
D4921,Sensor,v2.1,WiFi,7508,246,2814.19,9,0,UDP,12,1,0.917,Africa,0.31,0
D4922,Smart Plug,v2.0,Ethernet,10794,760,3948.65,10,0,MQTT,8,0,0.895,Asia,4.05,0
D4923,Router,v1.1,WiFi,41010,628,1234.51,18,0,TCP,19,1,0.95,Africa,4.1,0
D4924,Camera,v1.0,WiFi,34633,1322,2624.24,14,0,MQTT,25,0,0.454,Asia,2.16,0
D4925,Router,v2.0,WiFi,15337,509,2035.9,10,0,MQTT,19,1,0.851,Asia,4.19,0
D4926,Camera,v2.0,WiFi,5878,263,990.77,2,0,TCP,4,1,0.485,Europe,3.7,0
D4927,Sensor,v3.0,WiFi,35159,1011,3077.54,1,1,HTTP,13,1,0.633,Africa,0.68,0
D4928,Router,v2.1,Ethernet,26661,576,4968.52,10,0,TCP,4,1,0.507,North America,4.3,0
D4929,Camera,v1.0,5G,4966,1053,1832.78,9,0,HTTP,2,1,0.608,South America,4.37,0
D4930,Smart Plug,v2.0,5G,8529,276,2766.37,2,0,HTTP,0,1,0.509,Africa,1.61,0
D4931,Sensor,v3.0,5G,43452,1465,1645.99,4,0,MQTT,9,1,0.155,South America,3.87,0
D4932,Smart Plug,v1.0,5G,44615,609,4385.97,14,0,MQTT,14,0,0.108,North America,4.49,0
D4933,Sensor,v2.1,5G,22937,549,4324.37,3,0,MQTT,16,1,0.941,North America,3.73,0
D4934,Router,v2.0,WiFi,34175,1448,902.08,16,0,MQTT,11,1,0.51,South America,0.47,0
D4935,Router,v2.0,Ethernet,34953,231,4500.74,0,0,TCP,13,1,0.942,South America,0.47,0
D4936,Sensor,v2.0,WiFi,26495,953,766.03,0,0,UDP,23,1,0.686,South America,4.91,0
D4937,Sensor,v1.0,Ethernet,16515,994,486.25,11,0,TCP,3,1,0.089,North America,2.71,0
D4938,Sensor,v1.0,Ethernet,32086,1491,3268.14,9,0,UDP,28,1,0.202,North America,3.22,1
D4939,Router,v1.0,Ethernet,24204,891,1935.66,8,0,TCP,10,1,0.768,North America,4.56,0
D4940,Camera,v1.0,Ethernet,391,200,2658.4,8,0,MQTT,25,1,0.178,Africa,0.04,0
D4941,Smart Plug,v3.0,5G,3786,1320,3266.33,19,1,UDP,14,1,0.008,South America,2.13,0
D4942,Smart Plug,v1.1,Ethernet,45447,178,273.66,19,0,TCP,13,1,0.112,Africa,2.83,0
D4943,Router,v3.0,Ethernet,1742,1339,1471.84,13,0,TCP,26,1,0.477,Europe,0.01,0
D4944,Smart Plug,v2.0,5G,31577,1376,2309.92,18,1,HTTP,17,1,0.163,North America,3.12,0
D4945,Sensor,v3.0,WiFi,24250,1136,1340.27,9,0,TCP,21,1,0.045,Africa,4.25,0
D4946,Camera,v2.1,WiFi,8869,579,254.37,2,0,MQTT,8,0,0.744,North America,0.27,0
D4947,Smart Plug,v1.0,WiFi,29933,751,442.52,19,0,TCP,14,0,0.972,Asia,4.02,0
D4948,Camera,v2.1,WiFi,4009,1083,4010.72,16,1,TCP,20,1,0.978,South America,4.89,0
D4949,Sensor,v2.1,Ethernet,32178,1359,4557.82,2,0,MQTT,2,0,0.9,North America,4.6,0
D4950,Smart Plug,v2.0,5G,12368,1113,769.64,11,0,UDP,19,1,0.019,South America,2.69,0
D4951,Router,v1.0,5G,10944,1157,1253.82,14,0,UDP,12,1,0.24,Africa,4.3,0
D4952,Camera,v2.1,WiFi,8738,356,3264.72,4,0,MQTT,1,1,0.138,Asia,3.85,0
D4953,Sensor,v2.0,5G,37241,1493,4771.82,14,0,UDP,14,1,0.64,South America,4.09,0
D4954,Camera,v1.0,Ethernet,11333,1321,1504.95,19,0,HTTP,13,0,0.85,Europe,1.99,0
D4955,Smart Plug,v1.1,WiFi,30596,294,4277.52,15,0,TCP,6,1,0.572,North America,2.38,0
D4956,Smart Plug,v2.0,Ethernet,17906,1350,2535.06,8,0,TCP,28,0,0.347,South America,1.2,0
D4957,Router,v3.0,Ethernet,40426,1001,4783.23,7,0,UDP,3,1,0.912,Europe,0.26,0
D4958,Sensor,v1.0,Ethernet,13371,1208,689.93,10,0,UDP,3,1,0.505,South America,2.99,0
D4959,Sensor,v2.1,Ethernet,39613,581,4868.63,8,0,UDP,23,1,0.175,Africa,1.55,0
D4960,Router,v2.1,Ethernet,19565,1111,2210.48,15,0,MQTT,9,0,0.533,North America,2.51,0
D4961,Router,v3.0,WiFi,39602,769,4765.16,13,0,HTTP,20,1,0.018,North America,4.81,0
D4962,Sensor,v3.0,Ethernet,13960,440,2298.86,14,0,HTTP,18,1,0.039,Europe,0.32,0
D4963,Camera,v2.1,WiFi,8350,500,2655.11,13,0,UDP,12,1,0.628,Asia,4.37,0
D4964,Camera,v1.0,5G,41518,916,4025.83,9,0,MQTT,27,1,0.723,Asia,0.43,0
D4965,Router,v2.0,Ethernet,49355,1033,3615.92,12,0,UDP,5,1,0.138,Europe,3.27,0
D4966,Camera,v3.0,Ethernet,21410,562,3101.82,0,0,MQTT,7,1,0.533,South America,1.72,0
D4967,Sensor,v3.0,5G,49993,1261,2090.73,8,1,MQTT,9,1,0.773,Asia,0.5,0
D4968,Smart Plug,v3.0,WiFi,28082,663,3964.27,16,0,TCP,16,0,0.882,North America,3.78,1
D4969,Smart Plug,v1.1,Ethernet,32306,841,4741.66,16,0,UDP,8,1,0.474,Europe,3.49,0
D4970,Camera,v1.0,5G,9864,1397,58.96,9,0,TCP,13,1,0.122,Europe,3.2,0
D4971,Router,v1.0,5G,43761,133,2943.35,12,0,TCP,28,1,0.069,North America,4.82,0
D4972,Router,v1.0,Ethernet,12942,268,4331.24,17,0,HTTP,19,1,0.857,Asia,0.12,0
D4973,Router,v1.0,WiFi,37591,404,3269.03,12,0,MQTT,4,1,0.078,Africa,2.17,0
D4974,Router,v1.0,WiFi,44472,1119,4006.14,12,0,MQTT,25,1,0.818,Europe,2.81,0
D4975,Router,v2.1,Ethernet,24143,1130,4476.35,9,1,MQTT,2,1,0.437,South America,1.79,0
D4976,Camera,v3.0,5G,38071,181,3757.25,19,0,MQTT,8,1,0.436,Europe,3.35,0
D4977,Smart Plug,v2.1,Ethernet,3076,952,3587.92,6,0,TCP,28,0,0.519,Africa,4.5,0
D4978,Smart Plug,v1.1,WiFi,7526,78,4824.08,6,0,MQTT,11,1,0.136,North America,3.48,1
D4979,Camera,v2.0,5G,22987,1409,4319.79,8,0,HTTP,21,1,0.743,Asia,2.85,0
D4980,Router,v3.0,Ethernet,26810,974,4078.74,15,0,HTTP,0,1,0.3,North America,3.69,0
D4981,Camera,v1.1,5G,41487,690,441.15,14,0,TCP,24,0,0.598,North America,0.55,0
D4982,Smart Plug,v2.1,WiFi,47570,1424,1202.76,2,0,TCP,10,1,0.005,Asia,3.15,1
D4983,Sensor,v2.0,WiFi,6586,753,2788.21,12,0,UDP,4,1,0.282,North America,2.04,1
D4984,Camera,v1.1,WiFi,39358,837,3550.7,10,0,UDP,18,1,0.04,North America,1.59,0
D4985,Router,v2.0,Ethernet,46982,1468,1523.04,7,0,MQTT,3,1,0.314,Europe,2.54,0
D4986,Smart Plug,v1.1,5G,22723,976,475.71,5,0,TCP,11,1,0.126,South America,4.02,0
D4987,Smart Plug,v2.1,Ethernet,23906,183,1562.38,9,0,TCP,15,1,0.07,Asia,2.06,0
D4988,Smart Plug,v2.0,Ethernet,6073,89,3857.44,16,1,HTTP,15,0,0.848,Europe,3.51,0
D4989,Smart Plug,v1.1,Ethernet,46315,127,4388.23,19,0,HTTP,20,1,0.365,Africa,2.94,0
D4990,Router,v2.1,Ethernet,48726,523,4565.39,8,1,HTTP,0,1,0.825,Europe,4.58,0
D4991,Sensor,v3.0,5G,46039,377,1900.54,13,1,TCP,25,0,0.893,Europe,2.22,0
D4992,Smart Plug,v2.1,5G,49185,868,1868.97,19,0,UDP,2,1,0.506,North America,4.1,0
D4993,Camera,v2.1,Ethernet,29257,1303,2039.47,12,0,TCP,22,1,0.568,South America,4.21,0
D4994,Sensor,v3.0,Ethernet,5621,1049,1885.29,0,0,TCP,24,1,0.647,Europe,2.32,0
D4995,Smart Plug,v2.1,WiFi,12991,799,3334.32,18,0,TCP,21,1,0.645,Africa,2.44,0
D4996,Sensor,v3.0,WiFi,16895,952,1798.03,8,0,UDP,19,1,0.53,North America,1.67,0
D4997,Camera,v3.0,5G,22574,1045,111.52,16,0,HTTP,14,1,0.594,Europe,2.48,0
D4998,Smart Plug,v3.0,WiFi,26607,642,2200.73,14,0,MQTT,19,1,0.441,Africa,1.25,0
D4999,Camera,v1.1,5G,10787,1446,1128.52,19,0,MQTT,24,0,0.916,Asia,4.29,0
D5000,Router,v2.0,5G,33114,1213,153.75,4,0,MQTT,16,0,0.721,Europe,1.25,0
D5001,Smart Plug,v1.1,5G,11109,1035,2359.51,3,1,UDP,21,1,0.315,Asia,1.29,0
D5002,Smart Plug,v3.0,WiFi,23326,924,1037.71,3,0,UDP,3,1,0.335,Asia,4.48,0
D5003,Smart Plug,v2.0,WiFi,23048,770,2269.18,14,1,MQTT,2,1,0.455,Africa,2.66,0
D5004,Smart Plug,v2.0,5G,35039,1174,1395.97,4,0,MQTT,10,1,0.032,North America,0.53,0
D5005,Router,v3.0,5G,44391,1430,3022.51,16,0,UDP,0,1,0.991,South America,1.73,0
D5006,Smart Plug,v2.0,Ethernet,48396,458,4954.48,6,0,MQTT,4,0,0.468,South America,3.53,0
D5007,Sensor,v2.0,5G,48144,547,2740.69,5,0,TCP,3,1,0.775,Europe,2.03,0
D5008,Smart Plug,v1.1,5G,40325,729,3238.01,14,1,HTTP,25,1,0.158,Africa,2.12,0
D5009,Router,v2.0,Ethernet,22202,519,4597.19,19,0,UDP,19,1,0.609,Asia,2.49,0
D5010,Smart Plug,v3.0,5G,34928,273,1876.26,13,0,HTTP,7,1,0.382,Europe,1.11,0
